Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin
AMER-2022-119046,2022-06-03 00:00:00,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,ContactMatcher,PLYB7N0869,51.648,12,0.2,18.7224,36.25
AMER-2022-119046,2022-06-03 00:00:00,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,ContactMatcher,FSMP7NFEN8,11.232,3,0.2,3.9312,35
AMER-2023-154949,2023-10-16 00:00:00,Theresa Henderson,United States,Las Vegas,AMER,NAMER,Safeway,1079,Retail,SMB,FinanceHub,WSVK9M67MN,14.73,3,0,7.2177,49
AMER-2021-103072,2021-09-27 00:00:00,Harry McGrath,Brazil,São Paulo,AMER,LATAM,Valero Energy,1093,Energy,Strategic,ChatBot Plugin,6508VP9BTU,16.4,5,0,4.756,29
AMER-2021-103072,2021-09-27 00:00:00,Harry McGrath,Brazil,São Paulo,AMER,LATAM,Valero Energy,1093,Energy,Strategic,Support,RXHIKLSSRF,25.92,4,0,12.4416,48
AMER-2021-150770,2021-05-03 00:00:00,Amy Scott,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,SMB,ChatBot Plugin,MEQ0C22L2G,8.82,3,0,2.5578,29
AMER-2021-150770,2021-05-03 00:00:00,Amy Scott,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,SMB,ContactMatcher,DVVMAJW1Y2,62.496,2,0.2,21.8736,35
AMER-2021-150770,2021-05-03 00:00:00,Amy Scott,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,SMB,Data Smasher,HSUG2V4FUA,339.96,4,0,122.3856,36
AMER-2021-150770,2021-05-03 00:00:00,Amy Scott,United States,Los Angeles,AMER,NAMER,Walmart,1096,Retail,SMB,ContactMatcher,JVZM5GX6KR,49.568,2,0.2,17.3488,35
EMEA-2023-154760,2023-01-10 00:00:00,Gabrielle Dowd,France,Paris,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,RULRDP58GU,274.491,3,0.7,-228.7425,-83.33
EMEA-2023-104437,2023-01-28 00:00:00,Connor Morrison,United Kingdom,London,EMEA,UKIR,Humana,1049,Healthcare,SMB,Site Analytics,K6ZR18YWTJ,137.94,3,0,35.8644,26
APJ-2023-113075,2023-09-03 00:00:00,Connor Roberts,Australia,Sydney,APJ,ANZ,PepsiCo,1073,Consumer Products,SMB,Data Smasher,OD7C4YPRA9,40.68,3,0.2,-7.119,-17.5
AMER-2022-109953,2022-07-15 00:00:00,Cameron MacLeod,United States,Los Angeles,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,Site Analytics,QEU8HABH1W,110.376,3,0.2,12.4173,11.25
AMER-2022-109953,2022-07-15 00:00:00,Cameron MacLeod,United States,Los Angeles,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,OneView,FJHF1PTKK6,151.62,7,0,50.0346,33
AMER-2022-109953,2022-07-15 00:00:00,Cameron MacLeod,United States,Los Angeles,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,I2Y8ZU7WHU,30.8,4,0,10.164,33
EMEA-2023-127397,2023-02-25 00:00:00,Sophie Lewis,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Support,K7OC1Q9ZYS,123.92,5,0.2,38.725,31.25
EMEA-2023-127397,2023-02-25 00:00:00,Sophie Lewis,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Data Smasher,FZSCK4J5YB,1319.8,5,0.2,214.4675,16.25
AMER-2020-157546,2020-07-20 00:00:00,Heather Dyer,United States,Los Angeles,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,IMIW4IRG7J,89.712,6,0.2,30.2778,33.75
AMER-2020-157546,2020-07-20 00:00:00,Heather Dyer,United States,Los Angeles,AMER,NAMER,Goldman Sachs Group,1042,Finance,SMB,Support,A3LEGYIHQH,22.83,3,0,10.7301,47
EMEA-2023-153843,2023-03-14 00:00:00,Benjamin Hughes,Saudi Arabia,Jeddah,EMEA,MEA,Apple,1008,Tech,SMB,ContactMatcher,NRP806BKML,30.88,2,0,15.44,50
EMEA-2023-153843,2023-03-14 00:00:00,Benjamin Hughes,Saudi Arabia,Jeddah,EMEA,MEA,Apple,1008,Tech,SMB,OneView,HW7VNA06R7,465.16,2,0,120.9416,26
EMEA-2023-153843,2023-03-14 00:00:00,Benjamin Hughes,Saudi Arabia,Jeddah,EMEA,MEA,Apple,1008,Tech,SMB,Support,XKD09J8JIT,27.12,4,0,12.4752,46
EMEA-2022-137337,2022-03-09 00:00:00,Dylan Ince,United Kingdom,London,EMEA,UKIR,Procter & Gamble,1077,Consumer Products,SMB,SaaS Connector Pack,RA71GRQCW8,113.6,8,0,44.304,39
EMEA-2022-137337,2022-03-09 00:00:00,Dylan Ince,United Kingdom,London,EMEA,UKIR,Procter & Gamble,1077,Consumer Products,SMB,Support,1RN3WFRIT1,12.96,2,0,6.3504,49
EMEA-2022-137337,2022-03-09 00:00:00,Dylan Ince,United Kingdom,London,EMEA,UKIR,Procter & Gamble,1077,Consumer Products,SMB,ContactMatcher,RSZMETABQB,69.456,2,0.2,22.5732,32.5
AMER-2020-138737,2020-12-07 00:00:00,Liam Paige,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,ChatBot Plugin,PYF8YSYC6P,8.64,3,0,2.4192,28
EMEA-2022-164924,2022-07-11 00:00:00,Lily Paterson,France,Paris,EMEA,EU-WEST,Carrefour,1048,Retail,Strategic,Big Ol Database,H455E6HCLC,341.991,3,0.7,-319.1916,-93.33
AMER-2022-101651,2022-12-25 00:00:00,Emily Ball,United States,Chicago,AMER,NAMER,Comcast,1022,Communications,SMB,SaaS Connector Pack,SOEZ7DMF64,43.96,7,0,18.4632,42
AMER-2022-101651,2022-12-25 00:00:00,Emily Ball,United States,Chicago,AMER,NAMER,Comcast,1022,Communications,SMB,SaaS Connector Pack - Gold,PPNNOBMFWN,39.76,7,0,18.6872,47
AMER-2023-136651,2023-04-24 00:00:00,Austin Stewart,United States,Newark,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack,90OGS3JRFV,66.36,7,0,26.544,40
AMER-2023-136651,2023-04-24 00:00:00,Austin Stewart,United States,Newark,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,OVG05DPDNF,92.88,6,0.2,30.186,32.5
AMER-2023-136651,2023-04-24 00:00:00,Austin Stewart,United States,Newark,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack,GL4J3RUCGE,24.14,2,0,7.9662,33
EMEA-2023-118892,2023-08-18 00:00:00,Steven Rees,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,FinanceHub,R7RJ70JUYY,4416.174,9,0.3,-630.882,-14.29
AMER-2023-151127,2023-05-23 00:00:00,Irene Wright,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,ChatBot Plugin,GHZPRDYFFS,49.56,7,0,18.8328,38
AMER-2023-145807,2023-02-10 00:00:00,Kevin Burgess,United States,New York City,AMER,NAMER,Petrobras,1018,Energy,SMB,Marketing Suite - Gold,38J0JZ700G,354.9,5,0,17.745,5
AMER-2020-127978,2020-03-03 00:00:00,Amelia Kelly,Mexico,Mexico City,AMER,LATAM,Anthem,1029,Healthcare,Strategic,FinanceHub,XK6DR1M154,15.12,3,0.2,4.914,32.5
AMER-2020-127978,2020-03-03 00:00:00,Amelia Kelly,Mexico,Mexico City,AMER,LATAM,Anthem,1029,Healthcare,Strategic,Marketing Suite,XBGUQHUWA6,302.45,5,0.5,-199.617,-66
AMER-2020-127978,2020-03-03 00:00:00,Amelia Kelly,Mexico,Mexico City,AMER,LATAM,Anthem,1029,Healthcare,Strategic,Marketing Suite - Gold,LH2KVNCV8G,44.672,8,0.2,-10.0512,-22.5
AMER-2021-158491,2021-06-04 00:00:00,Rachel Blake,United States,New York City,AMER,NAMER,Humana,1049,Healthcare,SMB,Data Smasher,H5EFGI7GFH,119.98,2,0,35.994,30
AMER-2021-158491,2021-06-04 00:00:00,Rachel Blake,United States,New York City,AMER,NAMER,Humana,1049,Healthcare,SMB,Data Smasher,QS8L2NORN5,989.97,3,0,395.988,40
EMEA-2022-116764,2022-08-28 00:00:00,Max Hardacre,Germany,Frankfurt,EMEA,EU-WEST,China National Petroleum,1023,Energy,Strategic,FinanceHub,V5219TGMWD,9.216,4,0.2,3.3408,36.25
AMER-2022-152457,2022-09-13 00:00:00,Kevin Mitchell,Brazil,Brasília,AMER,LATAM,Fannie Mae,1035,Finance,Strategic,Support,QBU4TB8LZM,68.52,3,0,31.5192,46
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,OneView,6Z7VJ6CQ81,364.74,3,0,109.422,30
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,SaaS Connector Pack,7QQCU3YD28,47.4,5,0,21.33,45
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,Marketing Suite - Gold,BFFPAIHKFW,49.76,4,0,13.9328,28
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,ChatBot Plugin,9YEQJCQZVU,5.56,2,0,1.4456,26
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,Support,VHSZIELJ2I,629.1,6,0,301.968,48
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,ChatBot Plugin,RA53JOJWTH,14.7,5,0,3.969,27
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,Support,FSPMRU5RUN,45.36,7,0,21.7728,48
EMEA-2022-152730,2022-05-31 00:00:00,Alan Berry,Italy,Bari,EMEA,EU,Home Depot,1047,Retail,Enterprise,Site Analytics,SIGPBAS1BZ,125.99,1,0,35.2772,28
AMER-2023-137001,2023-06-11 00:00:00,Nicholas May,United States,Nashville,AMER,NAMER,Amazon,1004,Tech,Strategic,ChatBot Plugin,BQKTU21P6A,14.7,7,0,4.116,28
EMEA-2023-156363,2023-10-23 00:00:00,Michael Forsyth,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Site Analytics,2M8O4QOBUD,32.7,5,0.4,-6.54,-20
EMEA-2023-156363,2023-10-23 00:00:00,Michael Forsyth,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,SaaS Connector Pack - Gold,UTPWEMDR2T,31.68,4,0.2,11.088,35
EMEA-2023-122056,2023-06-14 00:00:00,Sonia Ince,Spain,Barcelona,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,ChatBot Plugin,U5NAV7QORZ,181.86,7,0,50.9208,28
APJ-2020-143721,2020-11-23 00:00:00,Elizabeth Young,Japan,Tokyo,APJ,JAPN,Procter & Gamble,1077,Consumer Products,Strategic,FinanceHub,9OAIYP4ZWA,155.372,2,0.3,-35.5136,-22.86
EMEA-2023-122987,2023-08-17 00:00:00,Phil Tucker,South Africa,Johannesburg,EMEA,MEA,Aetna,1002,Healthcare,SMB,ContactMatcher,5UF21RJP6D,13.428,3,0.7,-11.19,-83.33
EMEA-2023-122987,2023-08-17 00:00:00,Phil Tucker,South Africa,Johannesburg,EMEA,MEA,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,5K1MHKOFRJ,67.136,4,0.2,-0.8392,-1.25
EMEA-2022-133368,2022-01-14 00:00:00,Richard Lyman,Sweden,Gothenburg,EMEA,NOR,Bank of America Corp.,1011,Finance,SMB,Support,6EOJ9UAH3N,89.568,2,0.2,32.4684,36.25
EMEA-2022-133368,2022-01-14 00:00:00,Richard Lyman,Sweden,Gothenburg,EMEA,NOR,Bank of America Corp.,1011,Finance,SMB,SaaS Connector Pack,SK0J5X6ER0,315.776,8,0.2,31.5776,10
AMER-2022-123337,2022-09-17 00:00:00,William May,United States,Chicago,AMER,NAMER,AT&T,1010,Communications,Strategic,Marketing Suite,7WHVO0RXO3,273.666,2,0.15,-12.8784,-4.71
AMER-2022-123337,2022-09-17 00:00:00,William May,United States,Chicago,AMER,NAMER,AT&T,1010,Communications,Strategic,OneView,DX370ETWB1,17.48,4,0,4.5448,26
EMEA-2022-150357,2022-10-11 00:00:00,Justin Walker,Sweden,Malmö,EMEA,NOR,Aviva,1006,Finance,Strategic,Support,XC8UI2IWVP,20.608,2,0.2,-4.3792,-21.25
EMEA-2022-150357,2022-10-11 00:00:00,Justin Walker,Sweden,Malmö,EMEA,NOR,Aviva,1006,Finance,Strategic,ContactMatcher,DLAZZU9122,4.095,3,0.7,-2.73,-66.67
EMEA-2021-144519,2021-11-13 00:00:00,Donna Bailey,Netherlands,The Hague,EMEA,EU-WEST,Exxon Mobil,1034,Energy,Enterprise,Site Analytics,T9KJUPPORG,339.96,5,0.2,42.495,12.5
EMEA-2021-144519,2021-11-13 00:00:00,Donna Bailey,Netherlands,The Hague,EMEA,EU-WEST,Exxon Mobil,1034,Energy,Enterprise,SaaS Connector Pack,XQPMCJ067K,63.98,7,0,21.7532,34
EMEA-2020-120670,2020-11-02 00:00:00,Warren McGrath,Germany,Stuttgart,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,Data Smasher,XWECHPW21J,799.92,10,0.2,239.976,30
AMER-2022-157217,2022-07-20 00:00:00,Liam Russell,United States,Los Angeles,AMER,NAMER,Boeing,1014,Manufacturing,Enterprise,Site Analytics,UV2II6TGOD,35.984,2,0.2,4.498,12.5
AMER-2022-157217,2022-07-20 00:00:00,Liam Russell,United States,Los Angeles,AMER,NAMER,Boeing,1014,Manufacturing,Enterprise,Data Smasher,5H38207EX5,389.97,3,0,132.5898,34
AMER-2022-108224,2022-05-15 00:00:00,Stephanie Abraham,Chile,Santiago,AMER,LATAM,Huawei,1086,Tech,Strategic,Data Smasher,47BZLZ2B0B,185.528,7,0.2,48.7011,26.25
APJ-2021-162782,2021-02-21 00:00:00,Kevin Brown,China,Guangzhou,APJ,APAC,Siemens,1043,Manufacturing,SMB,ContactMatcher,GJNYI10X0Z,2541.98,2,0,1270.99,50
AMER-2023-159282,2023-10-17 00:00:00,Anna Fisher,Chile,Santiago,AMER,LATAM,General Motors,1041,Manufacturing,Enterprise,Big Ol Database,GRXZQSMZD8,599.985,5,0.7,-479.988,-80
APJ-2023-155936,2023-06-23 00:00:00,Joanne Walsh,Australia,Sydney,APJ,ANZ,Lowes,1060,Retail,SMB,ContactMatcher,3Z9XZB4C8Q,3.036,3,0.8,-5.0094,-165
AMER-2023-169439,2023-09-10 00:00:00,Diana Bell,Mexico,Tijuana,AMER,LATAM,Sprint Nextel,1081,Communications,SMB,ChatBot Plugin,MMZAO0QGU5,25.92,5,0.2,3.888,15
AMER-2023-169439,2023-09-10 00:00:00,Diana Bell,Mexico,Tijuana,AMER,LATAM,Sprint Nextel,1081,Communications,SMB,SaaS Connector Pack,E2BK5H7TGO,66.112,2,0.2,-9.0904,-13.75
AMER-2023-151183,2023-10-15 00:00:00,Colin Hamilton,United States,Los Angeles,AMER,NAMER,Abbott Laboratories,1001,Healthcare,SMB,Data Smasher,RYAK9KJHV0,46.36,4,0,15.2988,33
APJ-2022-149965,2022-06-21 00:00:00,Kevin Wilkins,Singapore,Singapore,APJ,APAC,Lowes,1060,Retail,Strategic,Data Smasher,XZTBPESF1A,6.9,1,0,0.552,8
APJ-2022-149965,2022-06-21 00:00:00,Kevin Wilkins,Singapore,Singapore,APJ,APAC,Lowes,1060,Retail,Strategic,SaaS Connector Pack,CEUADBRI2I,57.69,3,0,23.6529,41
APJ-2020-158281,2020-09-02 00:00:00,Jasmine MacDonald,Japan,Tokyo,APJ,JAPN,Enel,1013,Energy,Strategic,Big Ol Database,3VT7B1F2J8,559.71,3,0.4,-121.2705,-21.67
AMER-2022-153661,2022-01-30 00:00:00,Natalie Sanderson,United States,Los Angeles,AMER,NAMER,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,0PWZ4AFL49,305.01,9,0,76.2525,25
AMER-2022-153661,2022-01-30 00:00:00,Natalie Sanderson,United States,Los Angeles,AMER,NAMER,Aetna,1002,Healthcare,SMB,ContactMatcher,PW0L0U4339,50.784,2,0.2,17.7744,35
AMER-2022-153661,2022-01-30 00:00:00,Natalie Sanderson,United States,Los Angeles,AMER,NAMER,Aetna,1002,Healthcare,SMB,FinanceHub,YGS7IOVYQP,26.01,9,0,12.2247,47
EMEA-2023-109183,2023-12-05 00:00:00,Matt Kelly,South Africa,Johannesburg,EMEA,MEA,Alphabet,1053,Tech,SMB,Big Ol Database,SEHJWY4W3G,649,2,0.5,-272.58,-42
AMER-2022-113656,2022-01-23 00:00:00,Caroline Greene,United States,New York City,AMER,NAMER,Daimler,1052,Transportation,SMB,SaaS Connector Pack,JZFGRXA5I1,59.99,7,0,21.5964,36
AMER-2021-148964,2021-05-26 00:00:00,William Alsop,Canada,Quebec,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,701B42M5C6,20.24,1,0,7.8936,39
APJ-2020-111899,2020-05-04 00:00:00,Claire Springer,Japan,Tokyo,APJ,JAPN,Airbus,1030,Manufacturing,SMB,ChatBot Plugin,VK407BHAPK,37.84,2,0.2,2.838,7.5
APJ-2020-111899,2020-05-04 00:00:00,Claire Springer,Japan,Tokyo,APJ,JAPN,Airbus,1030,Manufacturing,SMB,Storage,S1CU4H0FKR,5.472,6,0.2,1.8468,33.75
EMEA-2021-101126,2021-02-10 00:00:00,Jessica Langdon,France,Paris,EMEA,EU-WEST,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,5EBCWZ50VX,77.24,5,0.2,7.724,10
APJ-2020-163468,2020-11-18 00:00:00,Joanne Walsh,Australia,Adelaide,APJ,ANZ,Lowes,1060,Retail,SMB,ContactMatcher,HL1T7O9IS9,292.1,4,0.5,-175.26,-60
APJ-2020-163468,2020-11-18 00:00:00,Joanne Walsh,Australia,Adelaide,APJ,ANZ,Lowes,1060,Retail,SMB,SaaS Connector Pack,KTZKTFZXQ8,8.544,2,0.6,-7.476,-87.5
APJ-2020-163468,2020-11-18 00:00:00,Joanne Walsh,Australia,Adelaide,APJ,ANZ,Lowes,1060,Retail,SMB,Marketing Suite,N93W6KO0OE,424.116,6,0.3,-30.294,-7.14
APJ-2020-163468,2020-11-18 00:00:00,Joanne Walsh,Australia,Adelaide,APJ,ANZ,Lowes,1060,Retail,SMB,ContactMatcher,LKI3YMWTJU,2.892,3,0.8,-4.9164,-170
APJ-2020-163468,2020-11-18 00:00:00,Joanne Walsh,Australia,Adelaide,APJ,ANZ,Lowes,1060,Retail,SMB,Marketing Suite - Gold,7G8CVEW9TS,381.72,5,0.2,-66.801,-17.5
EMEA-2023-117450,2023-09-05 00:00:00,Nathan Lambert,Germany,Dresden,EMEA,EU-WEST,Prudential Financial,1078,Finance,SMB,FinanceHub,CQ31QYBCQJ,97.184,2,0.2,6.074,6.25
EMEA-2023-117450,2023-09-05 00:00:00,Nathan Lambert,Germany,Dresden,EMEA,EU-WEST,Prudential Financial,1078,Finance,SMB,Support,HA6MSG4Z6E,10.368,2,0.2,3.6288,35
APJ-2020-137274,2020-03-29 00:00:00,Joseph Tucker,Japan,Ibaraki,APJ,JAPN,General Electric,1040,Finance,SMB,ContactMatcher,QBIFMHLLHA,890.841,3,0.3,-152.7156,-17.14
AMER-2022-144092,2022-11-06 00:00:00,Vanessa Davidson,United States,Chicago,AMER,NAMER,Cigna,1038,Healthcare,SMB,Data Smasher,G5PXRSZLCS,72,4,0,12.96,18
AMER-2022-144092,2022-11-06 00:00:00,Vanessa Davidson,United States,Chicago,AMER,NAMER,Cigna,1038,Healthcare,SMB,FinanceHub,8B1M5D1MZ6,113.888,2,0.2,9.9652,8.75
AMER-2022-144092,2022-11-06 00:00:00,Vanessa Davidson,United States,Chicago,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack - Gold,GYH9EUN8P7,158.13,3,0,77.4837,49
EMEA-2023-112172,2023-06-11 00:00:00,Boris Coleman,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,Storage,F4IWE4ELQ0,14.13,3,0,0.7065,5
AMER-2021-121699,2021-08-10 00:00:00,Zoe Ferguson,Brazil,São Paulo,AMER,LATAM,Cigna,1038,Healthcare,SMB,ContactMatcher,5VNLOSLKCD,64.75,5,0,29.1375,45
EMEA-2021-162761,2021-10-09 00:00:00,Jake Mackenzie,Germany,Hamburg,EMEA,EU-WEST,Glencore,1083,Misc,SMB,ContactMatcher,IP9EEEDP4C,1.872,2,0.7,-1.3104,-70
EMEA-2021-162761,2021-10-09 00:00:00,Jake Mackenzie,Germany,Hamburg,EMEA,EU-WEST,Glencore,1083,Misc,SMB,ContactMatcher,FFR8NTCQGE,11.214,2,0.7,-8.5974,-76.67
EMEA-2021-162761,2021-10-09 00:00:00,Jake Mackenzie,Germany,Hamburg,EMEA,EU-WEST,Glencore,1083,Misc,SMB,ChatBot Plugin,QZ0JPUYWKL,37.376,8,0.2,7.4752,20
APJ-2022-121377,2022-05-29 00:00:00,Diane Metcalfe,Australia,Melbourne,APJ,ANZ,Itochu,1032,Finance,Enterprise,Site Analytics,1O7Q4BAOUD,286.4,1,0.2,25.06,8.75
EMEA-2023-115322,2023-05-12 00:00:00,Pippa Brown,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,CVOYHX42A1,43.92,3,0,12.7368,29
EMEA-2022-132066,2022-10-17 00:00:00,Jessica Langdon,United Kingdom,London,EMEA,UKIR,Allianz,1080,Finance,Strategic,ContactMatcher,20K4HLD8AU,142.182,1,0.4,-37.9152,-26.67
EMEA-2023-158120,2023-11-18 00:00:00,Penelope Terry,Belgium,Brussels,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Strategic,Support,IVCKXLSR22,19.608,3,0.2,6.6177,33.75
EMEA-2023-158120,2023-11-18 00:00:00,Penelope Terry,Belgium,Brussels,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Strategic,ContactMatcher,FM1TB00EZY,4.158,7,0.7,-3.465,-83.33
EMEA-2023-100097,2023-11-27 00:00:00,Gabrielle Russell,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,Site Analytics,IUT2YNT5S8,979.95,5,0,264.5865,27
EMEA-2023-100097,2023-11-27 00:00:00,Gabrielle Russell,United Kingdom,London,EMEA,UKIR,Engie,1062,Energy,SMB,SaaS Connector Pack,Y9T4BRIGEY,135.3,5,0,37.884,28
APJ-2023-167626,2023-09-04 00:00:00,Pippa Edmunds,Australia,Sydney,APJ,ANZ,BNP Paribas,1065,Finance,Strategic,Support,8PDI8PM7GD,8.904,3,0.2,3.339,37.5
APJ-2023-167626,2023-09-04 00:00:00,Pippa Edmunds,Australia,Sydney,APJ,ANZ,BNP Paribas,1065,Finance,Strategic,Data Smasher,27AXQBPGG7,100.8,2,0.2,21.42,21.25
EMEA-2023-126053,2023-12-06 00:00:00,Colin Morgan,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,SMB,SaaS Connector Pack,LRGBEU142I,41.96,2,0,10.9096,26
EMEA-2023-126053,2023-12-06 00:00:00,Colin Morgan,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,SMB,FinanceHub,7DOOE7DHN4,9.45,3,0,4.536,48
AMER-2023-128447,2023-11-11 00:00:00,Joan Dickens,Canada,Vancouver,AMER,NAMER,Allstate,1003,Finance,SMB,OneView,1NKNJQNL36,400.8,5,0,112.224,28
AMER-2023-128447,2023-11-11 00:00:00,Joan Dickens,Canada,Vancouver,AMER,NAMER,Allstate,1003,Finance,SMB,ContactMatcher,M7WFAE8U6L,28.792,1,0.2,10.0772,35
AMER-2020-131275,2020-03-18 00:00:00,Angela Churchill,United States,Minneapolis,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,SaaS Connector Pack,U8JTG057CS,111,2,0,14.43,13
AMER-2020-131275,2020-03-18 00:00:00,Angela Churchill,United States,Minneapolis,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,Big Ol Database,6TZ8OMG6WS,1279.968,4,0.2,415.9896,32.5
AMER-2020-131275,2020-03-18 00:00:00,Angela Churchill,United States,Minneapolis,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,Marketing Suite - Gold,33OX20KIT8,1856.19,7,0,334.1142,18
APJ-2022-149349,2022-11-13 00:00:00,Gordon Graham,Australia,Sydney,APJ,ANZ,Engie,1062,Energy,Strategic,SaaS Connector Pack,6478Y6XDNB,22.752,6,0.6,-8.532,-37.5
EMEA-2023-115119,2023-10-27 00:00:00,Carol Greene,France,Nice,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,Site Analytics,B19MCB5B70,61.542,1,0.4,-13.3341,-21.67
EMEA-2023-115119,2023-10-27 00:00:00,Carol Greene,France,Nice,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,ContactMatcher,83ECG1L1M4,81.438,7,0.7,-65.1504,-80
EMEA-2021-125563,2021-04-11 00:00:00,Megan Rampling,Germany,Cologne,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,BQAYU39SAC,67.36,2,0.2,10.104,15
EMEA-2021-125563,2021-04-11 00:00:00,Megan Rampling,Germany,Cologne,EMEA,EU-WEST,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack,ZYRN6KZJ3V,54.528,3,0.2,14.3136,26.25
EMEA-2021-113152,2021-12-25 00:00:00,Kimberly Harris,United Kingdom,London,EMEA,UKIR,Intel,1051,Tech,SMB,Data Smasher,D576T8WMRQ,843.9,2,0,371.316,44
EMEA-2021-113152,2021-12-25 00:00:00,Kimberly Harris,United Kingdom,London,EMEA,UKIR,Intel,1051,Tech,SMB,Marketing Suite,SOTH8EM1EE,449.568,2,0.2,56.196,12.5
AMER-2023-165155,2023-09-22 00:00:00,James Terry,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,Strategic,Marketing Suite - Gold,XY820P2WCT,15.51,1,0,3.8775,25
EMEA-2020-163412,2020-12-20 00:00:00,Steven Henderson,United Kingdom,London,EMEA,UKIR,Sony,1028,Tech,Strategic,FinanceHub,9ZXTQVVOPD,192.186,3,0.1,36.3018,18.89
EMEA-2021-159590,2021-07-18 00:00:00,Max Ross,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,Strategic,ChatBot Plugin,NPYV908XMM,5.76,2,0,1.6128,28
EMEA-2020-116190,2020-07-26 00:00:00,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,FinanceHub,XJEJAD1XPT,67.88,2,0,18.3276,27
EMEA-2020-116190,2020-07-26 00:00:00,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,FinanceHub,AN4ZOVGRSM,162.89,13,0,76.5583,47
EMEA-2020-116190,2020-07-26 00:00:00,Kimberly Langdon,Finland,Helsinki,EMEA,NOR,Home Depot,1047,Retail,SMB,SaaS Connector Pack,KI592EPP6Q,25.71,3,0,9.2556,36
